age,bay_area,cabernet,carneros,cases,cluster,estate,mendocino,merlot,napa,nonvariety,pinot,price,reserve,score,shiraz,sierra,sonoma,sth_coast,time,vineyard,washington,y00,y91,y92,y93,y94,y95,y96,y97,y98,y99
3,1,0,0,0.22799999999999998,3,0,0,0,0,0,1,56.099998,0,88,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
4,0,0,1,0.41,3,0,0,0,0,0,1,48.0,1,88,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,0.55,3,0,0,0,1,0,0,55.000004,0,89,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.315,3,0,0,1,1,0,0,50.999996,0,90,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,4.55,3,0,0,0,1,0,0,67.800003,0,93,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,2.7,3,0,0,0,1,0,0,49.499996,0,89,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1,0,3.0,3,0,0,0,0,0,0,58.500004,0,91,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,0.33799999999999997,3,1,0,1,1,0,0,56.500008,0,92,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,7.322,3,0,0,0,1,1,0,53.5,0,92,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
4,0,1,0,2.5,3,1,0,0,1,0,0,55.000004,1,87,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,2.186,3,0,0,0,1,1,0,50.849995,0,88,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,1.4,3,0,0,0,1,0,0,52.079994,0,90,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,0.19,3,0,0,0,0,0,0,41.599998,1,81,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0.632,3,0,0,0,1,0,0,69.000008,0,93,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,0.45,3,0,0,0,1,0,0,45.199997,1,88,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,0.7,3,0,0,0,1,0,0,46.799999,0,88,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,1,0,0.27,3,0,0,0,1,0,0,49.499996,0,87,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
6,0,1,0,0.2,3,0,0,0,1,0,0,53.5,0,87,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0.12,3,0,0,0,0,0,1,45.199997,0,82,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.275,3,0,0,0,0,0,1,45.199997,0,86,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,3.6,3,0,0,0,1,1,0,48.149998,0,92,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,1,0,0,2.0420000000000003,3,0,0,0,0,0,1,42.800003,0,84,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.43099999999999994,3,0,0,0,1,0,0,63.250004,1,90,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,1,0,0,0.24,3,0,0,0,0,0,1,50.999996,0,81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,0,2.4,3,0,0,0,1,0,0,64.200005,1,93,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,3.0,3,0,0,0,1,0,0,49.499996,0,90,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1,0,0.6,3,0,0,0,1,0,0,67.600006,0,90,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.33799999999999997,3,0,0,0,0,0,1,45.899998,0,88,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
4,0,1,0,0.5,3,0,0,0,1,0,0,62.400009,1,87,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,26.0,3,0,0,0,1,0,0,70.0,0,92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4,0,1,0,4.445,3,1,0,0,0,0,0,49.980003,0,88,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,5.181,3,0,0,1,0,0,0,50.849995,0,87,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,0.5,3,0,0,0,1,0,0,57.199997,0,94,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0.6,3,0,0,0,1,0,0,50.999996,0,89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.20400000000000001,3,0,0,1,0,0,0,41.599998,0,89,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
4,1,0,0,1.395,3,0,0,0,0,0,1,58.850002,0,90,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0.6,3,0,0,0,0,1,0,52.0,0,89,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.252,3,0,0,0,1,0,0,44.999996,0,87,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,0,0.27999999999999997,3,0,0,0,1,0,0,61.200005,0,92,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.025,3,0,0,0,0,0,1,49.600002,0,88,0,0,0,1,9,1,0,0,0,1,0,0,0,0,0,0,0
2,1,0,0,0.10900000000000001,3,0,0,0,0,0,1,50.999996,0,82,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0.10800000000000001,3,0,0,0,0,0,1,53.5,0,88,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,3.982,3,0,0,0,1,0,0,62.400009,0,88,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0.16,3,0,0,0,0,0,1,46.799999,0,89,0,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0
4,0,1,0,3.0,3,0,0,0,1,0,0,61.200005,0,90,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0.9,3,0,0,0,1,0,0,64.200005,0,94,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
4,0,1,0,4.3,3,0,0,0,0,0,0,74.899994,0,93,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.43,3,0,0,0,0,0,1,45.899998,0,86,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,1.26,3,0,0,0,0,0,1,42.84,0,86,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0.374,3,0,0,0,0,0,1,50.999996,0,87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4,0,0,0,0.7,3,0,0,0,0,1,0,70.199997,0,89,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,0.522,3,0,0,1,1,0,0,51.699997,0,90,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.16,3,0,0,0,0,0,1,45.199997,0,85,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,2.025,3,0,0,1,1,0,0,48.959999,0,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4,0,1,0,0.22999999999999998,3,0,0,0,1,0,0,57.199997,0,86,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.9480000000000001,3,0,0,0,0,0,1,52.0,0,88,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0
2,1,0,0,0.4,3,0,0,0,0,0,1,53.5,0,85,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.392,3,0,1,0,0,0,1,56.099998,0,90,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,0.2,3,0,0,0,0,0,0,46.799999,1,91,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,2.0,3,0,0,0,0,1,0,67.800003,0,86,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,1,0,3.41,3,0,0,0,0,0,0,48.149998,0,89,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.5,3,0,0,0,0,0,1,42.800003,0,86,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,0,0.476,3,0,0,0,0,0,1,45.899998,0,88,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3,0,1,0,2.23,3,0,0,0,1,0,0,69.550003,0,91,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.7,3,0,0,0,1,0,0,50.999996,0,84,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,1.392,3,0,0,0,0,0,1,42.84,0,87,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0.7,3,0,0,0,0,0,1,40.800003,0,87,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
4,0,1,0,0.5700000000000001,3,0,0,0,0,0,0,48.149998,0,88,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,0.5599999999999999,3,0,1,0,0,0,0,50.849995,0,94,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0.85,3,0,0,1,1,0,0,52.0,0,91,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.4,3,0,0,1,1,0,0,52.0,0,89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,0.575,3,0,0,0,1,0,0,47.299995,0,88,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.3,3,0,0,0,0,0,1,52.0,0,87,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1
4,0,1,0,2.0,3,0,0,0,0,0,0,52.0,1,86,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.7,3,0,0,0,0,0,0,44.849998,1,87,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.662,3,0,0,0,1,1,0,61.200005,0,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.20400000000000001,3,0,0,0,0,0,1,45.98,1,89,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,0.251,3,0,0,0,0,0,0,52.0,0,87,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0.2,3,0,0,0,1,1,0,56.500008,0,87,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,10.7,3,0,0,0,1,0,0,52.650002,0,86,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,0.875,3,0,0,1,1,0,0,62.400009,1,87,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,1,0.593,3,0,0,0,0,0,1,53.5,0,86,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,1.2,3,0,0,0,1,0,0,57.5,0,90,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.217,3,0,0,0,0,0,1,62.400009,0,88,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0
4,0,1,0,47.0,3,0,0,0,0,0,0,62.400009,0,88,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0.225,3,0,0,0,0,0,1,43.399994,0,89,0,0,0,1,8,1,0,0,0,0,1,0,0,0,0,0,0
3,0,1,0,0.485,3,0,0,0,1,0,0,50.999996,1,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,13.5,3,0,0,0,1,0,0,50.849995,0,91,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1,0,0.9800000000000001,3,0,0,0,1,0,0,65.0,1,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0.2,3,1,0,0,0,0,1,41.599998,0,84,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.355,3,0,0,0,0,0,0,53.000004,0,91,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0.55,3,0,0,0,0,0,1,41.399998,0,84,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.7,3,0,0,0,1,0,1,53.5,1,87,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
4,0,1,0,0.45999999999999996,3,0,0,0,1,0,0,48.400002,0,83,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0
3,0,1,0,11.9,3,0,0,0,1,0,0,54.990002,1,91,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,1,0,2.9,3,0,0,0,1,0,0,63.240005,0,89,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
4,0,1,0,0.22000000000000003,3,0,0,0,1,0,0,55.000004,0,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,0,0.135,3,0,0,0,0,0,1,53.5,1,81,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,1.044,3,0,0,0,0,0,0,52.0,0,88,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,1,0.192,3,0,0,0,0,0,0,44.999996,0,88,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4,0,0,0,0.475,3,0,0,0,1,0,0,49.920002,0,90,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.8,3,0,0,0,1,0,0,74.749992,1,96,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,1.4,3,0,0,0,1,0,0,46.799999,1,85,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0.9,3,0,0,0,0,0,0,41.599998,0,88,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,22.0,3,0,0,0,1,0,0,57.040001,0,93,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
2,1,0,0,0.393,3,0,0,0,0,0,1,46.799999,0,89,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.387,3,0,0,0,0,0,1,44.880001,0,87,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,1.225,3,1,0,0,0,1,0,42.800003,0,87,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.24,3,0,0,0,0,0,1,41.599998,1,88,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,0.225,3,0,1,0,0,0,0,54.450005,0,92,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0.2,3,0,0,1,0,0,0,44.0,0,86,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.2,3,0,0,0,1,0,0,52.030006,0,90,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,0.8300000000000001,3,0,0,0,0,0,0,62.400009,0,90,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
3,0,1,0,2.0,3,0,0,0,0,0,0,53.5,0,88,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.925,3,0,0,0,0,0,1,45.899998,0,84,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3,0,1,0,4.5,3,0,0,0,1,0,0,53.5,0,92,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.7,3,0,0,0,1,0,0,44.0,0,86,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,2.471,3,0,0,0,1,0,0,48.959999,0,89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0.806,3,0,0,1,1,0,0,53.5,0,91,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
2,1,1,0,0.41100000000000003,3,0,0,0,0,0,0,40.25,0,85,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0.93,3,0,0,1,1,0,0,40.660004,1,84,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,2.503,3,0,0,0,0,0,0,71.400002,0,90,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,1.4,3,0,0,0,1,0,0,62.000004,0,91,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,0.8109999999999999,3,0,0,0,1,0,0,46.799999,0,89,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,1,0,0,0.27799999999999997,3,0,0,0,0,0,1,56.099998,0,88,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,4.461,3,0,0,0,0,1,0,53.5,0,88,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,10.0,3,0,0,0,1,0,0,49.499996,0,90,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0.665,3,0,0,0,0,1,0,50.999996,0,87,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,1.5,3,0,0,0,1,1,0,57.199997,0,93,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.275,3,0,0,0,1,0,0,66.300003,1,90,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.75,3,0,0,0,0,0,1,46.799999,0,88,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,7.9,3,0,0,0,1,0,0,71.400002,1,91,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.136,3,0,0,0,0,0,1,40.800003,0,85,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3,0,1,0,2.2,3,0,0,0,1,0,0,48.959999,0,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0.4,3,0,0,0,1,1,0,54.450005,0,92,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0.175,3,0,0,0,0,0,1,57.5,0,88,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,0.5559999999999999,3,0,0,0,0,0,0,54.080006,0,87,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,1,1,1.029,3,0,0,0,0,0,0,64.200005,0,94,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1.253,3,0,0,0,0,0,0,60.500004,0,91,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,1,0.21600000000000003,3,0,0,0,0,0,1,50.999996,0,87,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,5.067,3,0,0,0,1,0,0,61.200005,0,94,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,5.5,3,0,0,1,0,0,0,49.449997,0,92,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0.3,3,0,1,0,0,0,1,40.25,0,86,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0
3,1,1,0,1.22,3,0,0,0,0,0,0,49.499996,0,87,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.125,3,0,0,0,0,0,1,58.500004,0,89,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,0.85,3,0,0,0,1,0,0,48.149998,0,93,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0.15,3,0,0,0,0,0,1,50.999996,0,86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0.4,3,0,0,0,0,0,1,49.140003,0,89,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0
3,1,0,0,0.288,3,0,0,0,0,0,1,49.499996,0,88,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,1,0.46299999999999997,3,0,0,0,0,0,1,53.5,0,88,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0.192,3,0,0,0,0,1,0,52.0,0,88,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,0,5.5,3,0,0,0,1,1,0,71.299995,0,88,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,1.163,3,0,0,0,0,0,0,62.400009,0,92,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
4,0,1,0,1.208,3,0,0,0,0,0,0,56.500008,0,94,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,1,0,0,0.125,3,0,0,0,0,0,1,51.359997,0,87,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.2,3,0,0,0,1,0,0,44.999996,0,83,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0.19,3,1,0,0,0,0,0,50.999996,0,88,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0.6,3,0,0,0,1,0,0,44.0,0,87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3,0,1,0,0.488,3,0,0,0,1,0,0,52.650002,0,90,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.7,3,0,0,0,0,0,1,46.0,0,88,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0.275,3,0,0,1,1,0,0,47.459999,0,86,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1,0,1.006,3,0,0,0,1,0,0,61.200005,0,86,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0.15,3,0,0,0,0,0,1,43.68,0,88,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,0.5,3,0,0,0,1,0,0,48.400002,0,92,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,2.614,3,0,0,0,0,0,0,50.999996,1,91,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0.746,3,0,0,0,0,0,1,52.0,0,88,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.701,3,0,0,0,0,0,1,52.0,0,92,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0.1,3,0,0,0,0,0,0,45.199997,1,90,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0
3,0,1,0,2.8329999999999997,3,0,0,0,1,0,0,48.400002,1,90,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0
4,0,1,0,0.7,3,0,0,0,1,0,0,58.500004,0,86,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,3.5,3,0,0,0,1,0,0,53.5,0,93,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,1.4,3,0,0,0,1,0,0,65.279999,0,93,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,17.0,3,0,0,0,1,0,0,79.099998,0,92,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,1.208,3,0,0,0,0,0,0,50.999996,0,89,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0.44000000000000006,3,1,0,0,0,0,1,42.84,0,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0.899,3,0,0,1,0,0,0,45.899998,0,89,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3,0,1,0,0.7,3,0,0,0,1,0,0,58.079994,0,90,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,1.24,3,0,0,0,1,0,0,59.160007,0,92,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.35,3,0,0,0,0,0,1,42.84,0,82,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0.517,3,0,0,1,0,0,0,53.5,1,88,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.755,3,0,0,0,0,0,0,52.0,0,87,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,3.65,3,0,0,0,1,0,0,48.149998,0,92,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.4,3,0,0,0,1,1,0,52.650002,0,88,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,1,0.497,3,0,0,0,0,0,1,48.400002,0,87,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.5980000000000001,3,0,0,0,0,0,1,54.080006,0,90,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,2.0,3,0,0,0,1,1,0,59.400005,0,93,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,1.48,3,0,0,0,0,0,1,46.200001,0,85,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0
3,0,0,1,0.092,3,0,0,0,0,0,1,72.799995,0,92,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.7,3,0,0,1,1,0,0,53.5,0,87,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1.1949999999999998,3,0,0,0,0,0,1,42.800003,0,88,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0.7,3,0,0,0,1,0,0,58.500004,0,88,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,0.7,3,0,0,0,1,1,0,55.800003,0,89,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
4,0,0,0,1.9,3,0,0,1,1,0,0,72.799995,1,87,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
4,0,1,0,0.35,3,0,0,0,1,0,0,71.400002,1,92,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0.7,3,1,0,0,1,0,0,63.799999,0,92,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,1,1.6,3,0,0,0,0,0,1,45.899998,0,84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0.6839999999999999,3,0,0,0,1,0,0,64.200005,0,91,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,4.231,3,0,0,0,1,1,0,49.499996,0,90,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
5,0,1,0,4.006,3,0,0,0,1,0,0,71.400002,0,92,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
