age,bay_area,cabernet,carneros,cases,cluster,estate,mendocino,merlot,napa,nonvariety,pinot,price,reserve,score,shiraz,sierra,sonoma,sth_coast,time,vineyard,washington,y00,y91,y92,y93,y94,y95,y96,y97,y98,y99
2,0,0,0,0.5,1,0,0,0,0,0,0,23.539999,0,82,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.43200000000000005,1,0,0,1,1,0,0,24.150002,0,86,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.875,1,0,0,0,0,0,0,24.199999,0,88,1,0,0,0,9,1,1,0,0,1,0,0,0,0,0,0,0
3,0,0,0,2.3,1,0,0,1,0,0,0,27.500002,0,87,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1,0,1.0,1,0,0,0,1,0,0,35.100002,0,89,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,0.8,1,0,0,0,1,0,0,27.0,0,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0.125,1,0,0,0,0,0,0,25.500002,0,88,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4,0,1,0,0.9,1,0,0,0,1,0,0,33.899998,0,89,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.898,1,0,0,0,1,0,0,30.600002,0,87,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.5,1,0,0,0,0,0,1,25.740002,0,90,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.32999999999999996,1,0,0,0,0,0,0,24.960001,0,88,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,4.3,1,0,0,0,1,1,0,31.199999,0,87,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0.9,1,0,0,0,0,0,0,27.500002,1,91,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.9,1,0,0,0,1,0,0,30.600002,0,81,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.24,1,0,0,0,0,0,0,25.68,0,82,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
4,0,1,0,2.2039999999999997,1,0,0,0,0,0,0,30.249998,0,88,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0.4,1,0,0,0,0,0,0,26.0,0,90,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
4,0,1,0,2.0949999999999998,1,1,0,0,1,0,0,25.99,0,87,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.286,1,0,0,1,0,0,0,29.379997,0,85,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,1,0,0,0.28500000000000003,1,0,0,0,0,0,1,22.989998,0,85,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,3.5,1,0,0,0,0,0,0,25.299999,0,88,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,1,0.95,1,0,0,0,0,0,0,23.000002,0,83,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0.445,1,0,0,0,1,0,0,26.0,0,89,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.787,1,0,0,1,1,0,0,29.9,0,84,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1.0070000000000001,1,0,0,0,0,0,1,30.249998,0,86,0,0,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0
2,0,0,1,0.4,1,0,0,0,0,0,1,22.879999,0,82,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
4,0,1,0,0.375,1,0,0,0,0,0,0,30.600002,0,88,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0.8,1,0,0,0,0,0,1,24.199999,0,88,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,1.6,1,0,1,0,0,0,0,26.4,0,89,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0.8,1,0,0,1,0,0,0,32.760002,0,89,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,1,0,0,0.279,1,0,0,0,0,0,0,31.999996,0,88,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,1.0,1,0,0,1,0,0,0,31.590002,0,88,0,0,0,0,8,1,1,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1.5,1,0,0,0,1,1,0,32.670002,0,92,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0.76,1,0,0,0,0,0,0,26.749998,0,85,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,1.075,1,0,0,0,0,0,0,26.450001,0,87,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,1.275,1,0,0,0,0,0,0,29.700001,0,92,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0
3,0,1,0,0.36,1,0,0,0,1,0,0,27.6,0,89,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.85,1,0,0,0,0,0,0,28.749998,0,89,0,1,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.5,1,0,0,0,0,0,0,23.460001,0,84,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.9,1,0,0,0,0,1,0,24.199999,0,92,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.472,1,0,0,0,0,0,0,28.559998,0,91,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2,0,0,1,4.6,1,0,0,0,0,0,1,31.459997,0,89,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,1,0,0,0.32999999999999996,1,0,0,1,0,0,0,28.249998,1,89,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,1.339,1,0,0,0,0,0,0,30.600002,0,88,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,3.3,1,0,0,0,0,0,1,31.199999,1,88,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,1.9,1,0,0,0,1,0,0,28.249998,0,87,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.9,1,0,0,0,0,0,1,24.800001,1,83,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,8.0,1,0,0,1,1,0,0,24.860001,0,89,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0.727,1,0,0,0,0,0,1,30.000002,0,86,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.357,1,0,0,0,0,0,0,26.0,0,88,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
5,0,1,0,0.265,1,0,0,0,1,0,0,33.899998,0,88,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,1,0,0.42000000000000004,1,0,0,0,0,0,0,35.700001,0,91,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.655,1,0,0,0,0,0,1,24.199999,0,87,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,6.0,1,0,0,1,1,0,0,28.249998,0,88,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
5,0,1,0,2.0149999999999997,1,0,0,0,1,0,0,36.799999,0,93,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,17.5,1,0,0,1,1,0,0,32.239998,0,87,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,1.444,1,0,0,0,0,0,0,25.299999,0,86,1,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,2.0,1,0,0,0,0,1,0,31.199999,1,92,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
4,0,1,0,0.9,1,0,0,0,1,0,0,32.100002,0,83,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.65,1,0,0,0,0,0,0,27.500002,0,93,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1.042,1,0,0,1,1,0,0,27.6,0,91,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1.884,1,0,0,0,0,0,0,28.890001,0,87,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1.85,1,0,0,0,0,0,0,29.119999,0,86,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,1.105,1,0,0,0,1,0,0,24.800001,0,84,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
4,0,1,0,0.9,1,0,0,0,1,0,0,30.42,1,90,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,0.5,1,0,0,0,0,0,0,24.199999,0,89,0,0,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,1.1,1,0,0,0,1,0,0,27.500002,0,86,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.525,1,0,0,0,0,0,0,25.68,1,87,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.191,1,0,0,0,1,0,0,29.119999,0,90,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,12.0,1,0,0,0,0,0,0,28.749998,0,88,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,0.184,1,0,0,0,0,0,0,24.57,0,86,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1.21,1,0,0,0,0,0,1,30.600002,1,85,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0.196,1,0,1,0,0,0,1,30.799999,1,87,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,2.555,1,0,0,0,0,0,0,26.0,0,86,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.5,1,0,0,0,0,0,1,24.199999,0,87,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,1.6,1,0,0,0,1,0,0,33.899998,0,93,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1,0,1.027,1,0,0,0,1,0,0,32.100002,0,72,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1,0,0.6,1,0,0,0,0,0,0,31.640003,1,88,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.45,1,0,0,0,0,0,0,31.029999,0,90,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0.352,1,0,0,1,0,0,0,28.0,0,81,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0.3,1,0,0,0,0,0,0,25.500002,0,91,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0.322,1,0,1,0,0,0,0,26.0,0,88,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,5.0,1,0,0,0,0,1,0,28.749998,0,88,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.6,1,0,0,0,0,0,0,29.960003,0,87,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0
4,0,1,0,0.05,1,0,0,0,1,0,0,30.249998,0,85,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,0,2.1,1,0,0,0,1,1,0,35.359997,0,87,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.37,1,0,0,0,0,0,1,23.539999,0,82,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,8.593,1,0,0,0,0,0,0,31.590002,0,92,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,0.20099999999999998,1,0,0,0,0,1,0,29.249996,1,85,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0
3,0,1,0,0.9,1,0,0,0,0,0,0,25.740002,1,91,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.25,1,0,0,0,1,0,0,31.640003,0,92,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,1.5,1,1,0,0,1,0,0,26.749998,0,89,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,2.0,1,0,0,0,1,0,0,30.509998,0,89,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,1.076,1,0,0,0,0,0,1,25.99,0,88,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
5,0,1,0,2.375,1,0,0,0,0,0,0,30.160002,0,87,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0
2,0,0,0,11.0,1,0,0,0,0,1,0,26.450001,0,89,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1,0,0.714,1,0,0,0,1,0,0,29.960003,0,91,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.398,1,0,0,1,0,0,0,30.799999,0,72,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,11.5,1,0,0,0,1,0,0,39.000004,0,87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0.525,1,0,0,0,1,0,1,29.9,0,83,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0.313,1,0,0,1,0,0,0,29.249996,1,84,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0
3,0,1,0,5.714,1,0,0,0,1,0,0,27.280001,0,88,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0.6,1,0,0,0,0,0,1,27.500002,0,84,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.05,1,0,0,1,0,0,0,28.749998,1,84,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0
4,0,1,0,10.8,1,0,0,0,1,0,0,33.280003,0,88,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,1.3,1,0,0,0,1,0,0,28.6,0,89,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.181,1,0,0,1,0,0,0,26.0,0,89,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.625,1,0,0,0,1,0,0,24.610003,0,83,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1.2,1,0,0,0,0,0,1,28.6,0,88,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.35,1,0,0,0,1,0,0,28.6,0,82,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,0.185,1,0,0,0,1,0,0,23.400002,0,83,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,0.8,1,0,0,0,1,0,0,25.299999,0,84,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0.55,1,0,0,1,1,0,0,30.999998,1,87,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.9,1,0,0,1,0,0,0,25.299999,0,88,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1,0,0.39,1,0,0,0,0,0,0,32.100002,0,88,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.9,1,0,0,0,0,0,1,30.999998,0,87,0,0,0,1,10,1,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0.9630000000000001,1,0,0,0,0,0,0,30.600002,0,90,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3,0,0,0,2.25,1,0,0,0,1,0,0,30.000002,0,90,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,2.2,1,0,1,1,0,0,0,26.519999,0,88,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,1.4,1,0,0,1,0,0,0,25.740002,0,86,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0
4,0,0,0,2.2,1,0,0,1,0,0,0,26.749998,1,87,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,1.402,1,0,0,0,0,0,0,28.559998,0,87,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,0,2.5,1,0,0,1,1,0,0,27.820004,0,90,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,4.364,1,0,0,1,1,0,0,25.740002,0,83,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,1.35,1,0,1,0,0,0,1,24.199999,0,85,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,1.2,1,0,0,0,1,0,0,28.080002,0,83,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1.091,1,0,0,0,1,0,0,37.950005,0,93,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0.195,1,0,0,0,0,0,1,27.120001,0,88,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,4.1,1,0,0,0,0,0,1,23.000002,0,90,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1,0,1.08,1,0,0,0,0,0,0,27.500002,0,91,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0
3,0,1,0,1.2,1,0,0,0,1,0,0,32.760002,0,88,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.275,1,0,1,0,0,0,0,27.120001,0,88,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.32999999999999996,1,0,0,0,0,0,0,23.400002,1,81,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.64,1,0,0,0,0,0,1,28.249998,0,84,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
4,0,1,0,0.72,1,0,0,0,0,0,0,36.16,1,88,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,1.2,1,0,0,0,0,0,1,24.480001,0,87,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,0,0.24,1,0,0,0,0,0,0,37.739998,0,93,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
3,0,1,0,2.1,1,0,0,0,1,0,0,34.239998,0,91,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1.17,1,0,0,0,0,0,0,28.890001,0,84,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0.575,1,1,0,0,0,1,0,23.539999,0,86,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,1.02,1,0,0,0,0,0,0,26.749998,0,87,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.22000000000000003,1,0,0,0,0,0,0,26.0,0,89,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.8,1,0,0,1,1,0,0,30.42,0,88,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.194,1,0,0,0,0,0,1,28.749998,0,87,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,4.851,1,0,0,0,0,0,1,28.6,0,84,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,1.861,1,0,0,1,0,0,0,37.739998,1,91,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
3,0,1,0,0.32599999999999996,1,0,0,0,1,0,0,29.249996,0,89,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,0.8400000000000001,1,0,0,1,0,0,0,31.999996,1,82,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0.15,1,0,0,0,1,0,0,29.960003,0,83,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.4,1,0,0,1,0,0,0,25.740002,0,88,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,1,0,1.5,1,0,0,0,1,0,0,30.42,0,87,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
4,0,1,0,5.5,1,0,0,0,1,0,0,26.4,0,87,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,3.2,1,0,0,0,0,0,0,28.6,0,90,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,1,0,0,3.9,1,0,0,0,0,1,0,32.200001,0,90,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,1,0,0,6.584999999999999,1,0,0,0,0,1,0,34.5,0,90,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,2.0,1,0,0,0,1,0,0,24.860001,0,85,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
4,0,0,0,0.525,1,0,0,1,1,0,0,36.399998,0,89,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,4.3,1,0,0,0,0,0,1,26.4,0,86,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,2.6,1,0,0,0,0,0,0,24.199999,0,87,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.16,1,0,0,0,1,0,1,25.41,0,79,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,0.5,1,0,0,0,0,0,0,30.600002,0,90,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0.194,1,0,0,0,1,1,0,27.500002,0,88,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0
4,0,1,0,0.3,1,0,0,0,1,0,0,28.080002,0,90,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0.096,1,0,0,0,0,0,0,30.600002,0,91,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3,0,0,1,0.4,1,0,0,0,0,0,1,25.299999,0,91,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,3.0,1,0,0,0,0,0,0,31.029999,0,83,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
4,0,0,0,0.236,1,0,1,0,0,0,1,27.500002,1,87,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,1,1,0,2.451,1,0,0,0,0,0,0,25.68,0,86,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,2.7,1,0,0,0,0,0,0,28.559998,0,88,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0.9789999999999999,1,0,0,1,0,0,0,32.100002,1,89,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.156,1,0,0,0,0,0,1,24.960001,0,88,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0.386,1,0,0,0,0,0,0,31.199999,0,88,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,3.117,1,0,0,1,0,0,0,24.480001,0,87,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0.472,1,0,0,0,0,0,0,24.860001,0,84,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.35,1,0,0,0,1,0,0,31.900002,0,89,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.077,1,0,0,0,0,0,0,23.999998,0,89,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2,0,0,0,4.0,1,0,0,0,0,0,0,28.559998,0,91,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,1.9,1,0,0,1,1,0,0,24.960001,1,86,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,5.4,1,0,0,1,0,0,0,28.249998,0,84,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.9,1,0,1,1,0,0,0,24.860001,1,84,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,3.0,1,0,1,0,0,0,0,32.100002,0,86,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,1.503,1,0,0,0,0,0,0,24.960001,0,87,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.40599999999999997,1,0,0,0,1,0,0,27.540001,0,84,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.7,1,0,0,0,1,0,0,24.860001,0,86,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
5,0,1,0,0.55,1,0,0,0,1,0,0,30.799999,1,86,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,1.2,1,0,0,0,1,0,0,24.800001,0,91,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0
4,1,0,0,0.13999999999999999,1,0,0,0,0,0,1,25.299999,0,86,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,9.0,1,0,0,1,1,0,0,37.449997,0,86,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,1,0,0,1.467,1,0,0,0,0,0,0,27.6,0,84,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,6.0,1,0,0,0,0,1,0,29.119999,0,87,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
4,1,0,0,0.985,1,0,0,1,0,0,0,32.100002,0,82,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.06999999999999999,1,0,1,0,0,0,1,30.799999,0,89,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,3.0,1,0,0,0,1,0,0,27.6,0,93,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,12.071,1,0,0,0,1,0,0,30.799999,0,89,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.148,1,0,0,0,0,0,0,25.299999,0,87,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.9,1,0,0,0,0,0,1,29.700001,1,87,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.445,1,0,0,0,0,1,0,22.879999,0,86,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,2.0,1,0,0,1,1,0,0,30.000002,0,87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,3.5,1,0,0,0,0,0,0,30.799999,0,88,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,6.25,1,0,0,0,0,0,1,27.500002,0,84,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
